"invoice_id","invoice_date","due_date","period_start_date","period_end_date","total_amount","canonical_vendor_id"
"02f741b8-52a7-43ab-8051-350d1732a848",2020-06-03,2020-07-03,2020-05-01,2020-05-31,13889.85,"7409fa50-fde9-4939-8efe-dc73cbd1e9c7"
a9048b57-9591-433d-8638-b68a72f92287,2019-05-31,2019-06-30,2019-05-01,2019-05-31,6886.34,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
e1fbba74-6044-4a82-a571-871dcc05b1d1,2020-07-22,2020-08-21,2020-07-22,2020-08-21,462.72,"021143b8-0357-4836-ab87-50a9756d8156"
"8697ce66-15d1-4512-8d70-62be5395081e",2019-08-28,2019-09-07,2019-08-28,2019-08-28,15678.07,f84ea4fc-b8a7-4b9d-a44c-f6e19f55567a
"4e75ae92-8a28-413e-aac3-b78b6bbbe5b7",2019-08-31,2019-09-30,2019-08-01,2019-08-31,2455.64,f07a65f7-cc13-4f24-8fd4-7f28ea394c36
"6081cd5f-0971-4434-982c-ba9e2a7cba23",2020-03-31,2020-04-12,2020-03-31,2020-03-31,18400.8,cf13f8f1-6ca1-4fd9-aa96-ab9446719e21
beed1ef8-e845-4de0-81bc-8b003fa063c7,,2020-11-25,2020-11-05,2020-12-04,303.3,"8b051cbe-436d-4504-bf25-5c52af34c698"
b92cd27b-2db5-4afa-a996-7b0c0f72b1f4,2020-10-08,2020-11-07,2020-10-08,2021-09-24,1849.33,"1e71abd5-41e3-488d-bb1c-9e48f3790846"
d6ecf7ce-d76b-46be-b921-4e18bbbf225a,2020-04-07,2020-05-07,2020-04-07,2020-04-07,82.49,"009f387e-d8d7-4d34-b14b-ce62c84f8aef"
db1dece5-93b9-4bcf-b041-937542b91a44,2020-11-08,2020-11-08,2020-11-08,2021-11-08,4692.19,"4fcbbc40-71cc-4aa8-84f2-32093f94bcb8"
a60aef95-6399-4472-93ad-68fb9bef7ac3,2020-10-28,2020-11-27,2020-10-28,2020-10-28,7621.25,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"1f0a697a-1790-4cef-a2f1-e5f95cfe940c",2020-10-28,2020-11-12,2020-10-28,2020-10-28,3556.14,"50f1289e-51f3-4500-a807-f1e5f2ba638b"
a49a214d-1012-4b19-94c1-9e7ab58856eb,2020-10-30,,2020-10-08,2020-10-09,3387.83,"39d309ff-4df2-4b8e-8a2e-d055dd668984"
c7946d95-c135-4596-9f2b-1f0dc5edb6a8,2019-10-10,2019-11-09,2019-10-10,2019-10-10,194.8,fa7c8464-20da-4bcd-a24a-e258b60c8020
bb3532a9-e04b-4efd-8069-47b31ef0d6f3,2019-12-26,2020-01-25,2019-12-17,2020-07-07,117.12,da721a36-1290-4312-9d76-557c19c5736e
bd7cb517-30f1-4536-9dbe-be28618e519f,2019-12-31,2020-01-12,2019-11-01,2019-12-31,19480.01,f6a663c1-5ea2-4f62-b673-2372383e0a6c
d3de5ab3-43a9-4b7d-8fe0-3e654e40d030,2020-04-17,2020-05-17,2019-05-17,2020-05-17,2177.5,"10eaea15-03c3-4d52-9120-9fa817ae4fd3"
"0439c4bd-5ef3-4c54-85db-fd359dc7ecdf",2020-04-30,2020-05-27,2020-04-30,2020-04-30,6705.76,f6a663c1-5ea2-4f62-b673-2372383e0a6c
e6ef0ce6-4160-42ef-8c91-004fac32ccd9,2019-12-31,2020-01-14,2019-12-31,2019-12-31,4126.65,efab812c-a1b6-4f0a-b971-d5e6838036d0
"94c90068-0199-4be9-8c56-685fffc276f8",2019-11-30,2019-12-14,2019-11-30,2019-11-30,2164.8,efab812c-a1b6-4f0a-b971-d5e6838036d0
"52c4bf10-ec90-4404-8ce4-0a52611d8378",2020-11-07,2020-12-07,2020-11-07,2020-11-07,178.48,"9be41a38-e810-48f6-8149-d9b19dee73e8"
f0a96c1e-9cc9-4000-b3df-6d820ad96521,2019-10-15,2019-11-14,2019-10-15,2019-10-15,194.3,fa7c8464-20da-4bcd-a24a-e258b60c8020
ec4e9e56-30eb-4f63-8618-bdc3209937bf,2019-11-30,2019-12-30,2019-11-01,2019-11-30,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
"063ab398-b23d-4a0a-bf25-0616862c1e59",2020-05-04,2020-05-14,2020-05-04,2020-05-04,17033.16,"54e16b74-b4e3-407d-9eff-8e71fd84012f"
c89c478b-b276-44bd-8229-2fdf2d67daad,2020-04-30,2020-05-10,2020-04-30,2020-04-30,14095.8,ab171773-c63c-4ded-8a57-0eeb456f3eef
e524f444-bf84-45dd-877f-2eca3b4ccdc5,2020-07-22,2020-08-21,2020-06-01,2020-06-30,221.02,a96c5d60-7df0-4360-b714-02ef221e4bd0
"6a9e1f8c-dc5d-473d-8c09-5a7e024634ad",2020-11-10,2020-11-10,2020-11-10,2021-07-22,170.84,"29565c48-872e-4a2a-a582-00dcdac573a1"
"5d9c4297-a56f-41b4-aff2-2bba75959108",2019-10-25,2019-10-25,2019-06-14,2019-10-25,2000.0,c6dd2b2c-81b9-4f0c-b544-4ab9625eb372
bef21df4-f9b9-4b0d-bc17-364965285630,2019-12-18,2020-01-17,2019-05-17,2020-05-16,2177.5,"10eaea15-03c3-4d52-9120-9fa817ae4fd3"
"206e1b6f-0431-47f6-a3b3-3914eedb36aa",2020-04-30,2020-05-26,2020-03-01,2020-04-30,18719.79,f6a663c1-5ea2-4f62-b673-2372383e0a6c
"9bc07028-a000-42b9-9e75-84f9d77dc089",2020-04-30,2020-05-10,2020-04-30,2020-04-30,13560.75,"1686c0ca-f6bd-426c-a042-5f62d578d094"
a8114e82-8667-4d79-adba-c3760811b0b8,2020-10-21,2020-11-20,2020-10-21,2020-10-21,9961.39,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"816441c5-4c16-422c-a52d-254395d2e707",2019-11-19,2019-12-19,2019-11-19,2020-11-18,3266.25,a7f1156a-1898-40e9-8e72-52eb1f1471ca
e218598a-dab4-4a2e-bc36-a4d4433bc21d,2020-01-01,2020-01-31,2020-01-31,2020-02-28,1814.59,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
"9c670ee3-5d71-492b-aaae-0ee629052f34",2020-02-28,2020-03-10,2020-02-28,2020-02-28,13948.2,ab171773-c63c-4ded-8a57-0eeb456f3eef
a57a8a1c-05a0-48a8-a5e0-07cfea6ff22a,2020-04-07,2020-04-21,2020-04-07,2020-04-07,4821.6,b7b7b319-0348-4f69-a99d-1092dcf058a5
e40f8e5f-9484-41a1-bb40-fa7ecb4d62c3,2020-11-13,2020-11-13,2020-11-13,2020-11-13,54.44,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
cb046457-5cd8-497b-8e2f-3295f44aad2b,2020-04-01,2020-05-01,2020-05-01,2020-05-31,1814.95,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
db7476fb-c023-4af1-942f-b6bafad8032d,2020-10-19,2020-10-19,2020-10-19,2020-10-19,161.69,e00750f3-4c40-41ee-a156-78989ea78b19
"501aae5f-1bb9-41d3-823a-58f62acd797c",2020-04-30,2020-05-14,2020-04-30,2020-04-30,35816.37,fb1bb0bb-5acd-4d84-a9ea-72aed78d6d27
"6e65d078-1dd8-4fa1-b7b4-e03641f46ebb",2020-05-01,2020-05-31,2020-04-01,2020-04-30,4169.91,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"15d79279-49bb-4219-97e9-e8ffc299592a",2019-11-01,2019-12-01,2019-10-01,2019-10-31,1088.76,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"8f996c21-6787-49d6-9e25-bfc65bb47cca",2020-01-31,2020-02-20,2020-01-01,2020-01-31,2068.63,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"573afdcc-d187-48ef-a9b6-ac27d836568b",2020-02-29,2020-03-30,2020-02-01,2020-02-29,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
a8d6cb3c-68a3-4941-a9cd-4f7de456b863,2020-04-05,2020-05-18,2020-04-05,2020-04-05,15498.0,aa2f1ec0-b189-4009-a928-edfba356a3ea
"26643ed6-391c-4d20-a3e1-3e20ea3114fc",2020-05-31,2020-06-10,2020-05-31,2020-05-31,14586.57,"153ec8ce-be54-4776-9e21-78e27dc6c507"
"25840aef-f573-46e2-bcb7-e332aae09d80",2020-05-07,2020-06-06,2020-05-07,2020-05-07,81.43,"009f387e-d8d7-4d34-b14b-ce62c84f8aef"
c2dc6119-f253-490e-855c-0122e1c3e51d,2020-10-16,2020-10-30,2020-10-16,2020-10-16,913.12,"6fa0438a-dcca-4be1-a70d-4743a06e1ca4"
"34667b54-f7dd-4374-805e-fd1a4b779d0f",2020-05-26,2020-06-17,2020-06-17,2021-06-17,4309.16,c4b2c8ac-abb0-4852-82d2-ea3eb66ef154
eca9dcb6-eeb0-457f-8513-0b03d06663d8,2020-06-30,2020-07-22,2020-05-01,2020-06-30,14523.77,f6a663c1-5ea2-4f62-b673-2372383e0a6c
da47ed5b-2a53-40ab-9457-bfc0529b707a,2020-08-31,2020-09-30,2020-08-01,2020-08-31,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
"1752b532-e89e-42fe-a287-21167f4eeba6",2020-04-30,2020-05-30,2020-04-01,2020-04-30,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
bc4071c4-d753-469d-b62f-cd92d2870e2d,2020-05-01,2020-05-31,2019-09-01,2020-08-31,1633.13,a96c5d60-7df0-4360-b714-02ef221e4bd0
a656eefa-0cea-4b16-b9cc-cb60f01abaf3,2020-05-31,2020-06-10,2020-05-31,2020-05-31,28290.0,"9e3feeca-789a-404f-b0a0-5c78a7cd7e2f"
e6c3616d-27ca-4a80-b155-64f41559da95,2019-09-03,2019-09-03,2019-08-26,2019-11-25,6989.78,"3c1f0ab8-e203-4d12-a787-acb626e0af06"
f84399df-ba3b-4991-ad31-dfd8cd82d60d,2020-08-12,2020-10-11,2020-07-01,2020-07-31,552.02,cbbee2fb-061a-40b0-ad51-94a8d286a0a4
"2c712acd-d266-497a-a49d-2d64f3ce15db",2020-07-31,2020-07-31,2020-07-31,2020-07-31,22693.5,da8d9a9f-b561-4398-bb23-0f7a11514cb8
"81501cef-f674-477a-ba0d-fc2e17c2e932",2019-12-01,2019-12-31,2019-12-31,2020-01-30,1814.59,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
a440f2b7-798f-47eb-9fb4-3adec71ad47c,2020-03-02,2020-04-01,2020-03-02,2020-03-02,320.0,a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696
cf1eb91a-a153-40c4-929f-2a68fcb2771c,2019-10-18,2019-11-17,2019-10-13,2019-10-13,164.8,a0ed4d3b-6a1f-4b93-b3a1-e1d165de7696
"7e73e0ee-94a1-429b-b378-37e3dae472f6",2019-12-03,2019-12-03,2019-11-01,2019-11-30,21523.16,"7409fa50-fde9-4939-8efe-dc73cbd1e9c7"
"875c8b41-f033-4dbd-bf2a-e85e6b9089a7",2019-12-01,2019-12-31,2019-11-01,2019-11-30,4169.92,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"96dc254e-950a-4bd0-b510-d01483049646",2019-10-25,2019-11-24,2019-10-25,2019-10-25,4572.75,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
c4ee6ad4-f08e-4dab-95b6-6e1481bc994d,2020-10-28,2020-10-28,2020-09-28,2020-11-27,52.46,c753ab1a-cd7b-4968-9a25-0f0471b0c882
a105545d-6382-452d-acfc-528e281d00f6,2019-11-30,2019-12-23,2019-11-30,2019-11-30,18764.09,f6a663c1-5ea2-4f62-b673-2372383e0a6c
"04de5287-02fa-436b-bbf9-8e3010f3621a",2020-02-01,2020-03-02,2020-01-01,2020-01-31,4169.91,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"17b281e7-0f30-40c6-a2fd-1719c2568326",2020-04-01,2020-05-01,2020-03-01,2021-02-28,544.38,"44ae301b-5ff0-4152-9481-9111527db8be"
"19f85817-e79a-42cd-bac0-9cc43dbf12c1",2020-07-31,2020-08-10,2020-07-31,2020-07-31,21123.53,"54e16b74-b4e3-407d-9eff-8e71fd84012f"
"20a82b59-bf8f-4900-bf5a-91de433abf97",2020-06-30,2020-07-30,2020-06-01,2020-06-30,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
"5050005a-bedd-436d-ad76-80f825f6d774",2020-10-31,2020-11-30,2020-10-01,2020-10-31,1864.02,b86e790e-a7bc-430d-a823-ad09cba488d3
c4d76101-8c3c-415c-906f-1029e2243e38,2019-10-01,2019-10-31,2019-09-01,2019-09-30,4169.92,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"2119d528-374f-4237-826a-37978703470a",2019-12-05,2019-12-05,2019-11-01,2019-11-30,137994.74,bcb3e007-f723-441a-8d9e-dd0c236fc25e
b988efeb-d6bf-439a-b1b0-26d488cdc7f3,2020-06-08,2020-07-08,2020-06-08,2020-06-08,82.02,"009f387e-d8d7-4d34-b14b-ce62c84f8aef"
e16a1bb1-7b7a-4436-8188-90283d3eb9df,2019-10-03,2019-10-03,2019-09-01,2019-09-30,27615.39,"7409fa50-fde9-4939-8efe-dc73cbd1e9c7"
"5a32a719-3152-427b-a574-bd18422defb8",2020-01-15,2020-02-14,2020-01-15,2021-01-14,17032.81,f63517f0-5734-4fec-a0b9-b31b5f5a1dfa
"7159cf5f-fc47-403e-822b-e3074e2f0ebe",2019-12-02,2019-12-02,2019-11-26,2020-02-25,6989.78,"3c1f0ab8-e203-4d12-a787-acb626e0af06"
"4bf58832-e057-486f-826f-c7099055a525",2020-05-31,2020-06-30,2020-05-01,2020-05-31,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
"8b03f4c7-da9d-4fde-b2e9-fd1b36cdc865",2020-04-30,2020-05-14,2020-04-30,2020-04-30,29233.1,"5bf79357-b95c-456c-bf8b-95d73a8a8f29"
"32f1976b-e687-405c-8d59-f9c470e9f055",2020-05-31,2020-06-10,2020-05-31,2020-05-31,17220.0,"99a3ea80-ebe5-47bd-9b7d-bb8205d0c5b9"
"12f739ed-372d-4fbc-b148-703dd4d5dac0",2019-10-01,2019-10-31,2019-09-01,2019-09-30,1088.76,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
d7cf2e35-2ad5-4138-89f2-e122488999d7,2020-03-05,2020-03-19,2020-03-05,2020-03-05,14760.0,aa2f1ec0-b189-4009-a928-edfba356a3ea
"51b96024-798f-46fe-8ec5-4636e6d27cfa",2020-08-03,2020-08-17,2020-08-03,2020-08-03,16974.0,aa2f1ec0-b189-4009-a928-edfba356a3ea
abec0ffd-4ccd-4c19-9ed3-d3b090264973,2020-06-01,2020-07-01,2020-06-01,2020-06-01,1814.95,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
a402e241-1b10-478c-9d0d-ed5fb5d283d5,2020-08-17,2020-09-16,2020-05-17,2021-05-17,7076.88,"10eaea15-03c3-4d52-9120-9fa817ae4fd3"
f2e7d2d4-0c80-493f-9de3-8bfda16348ba,2019-11-01,2019-12-01,2019-10-01,2019-10-31,4169.91,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"4a5704ab-d6a4-47f9-8a11-04ca3d20dac8",2020-02-01,2020-03-02,2019-09-01,2020-08-31,1633.13,a96c5d60-7df0-4360-b714-02ef221e4bd0
"63d8cc77-c431-45f0-8a50-2496d66e09fc",2020-03-31,,2020-03-16,,9392.28,"99a3ea80-ebe5-47bd-9b7d-bb8205d0c5b9"
b17e0cf5-cac9-415f-9e35-e87345f93492,2020-05-11,2020-05-11,2020-04-01,2020-04-30,10665.64,a1605dc3-90cb-403c-ab7e-14155e817cae
f7018868-6552-4aa1-8595-c5c5580b4ae5,2020-05-31,2020-06-19,2020-04-01,2020-05-31,18426.47,f6a663c1-5ea2-4f62-b673-2372383e0a6c
"8827879a-801a-415b-be4b-125535cf7518",2020-07-09,2020-07-09,2020-07-09,2020-07-09,1870.47,"09b1c925-04de-400d-b369-9b3e90541db1"
"06e92831-b88b-45fc-932e-c7778a877783",2020-05-01,2020-05-31,2020-06-01,2020-06-30,1814.95,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
"68b14df4-068a-4fb4-a9f6-ff3e23d9d134",2020-06-30,2020-06-30,2020-06-30,2020-06-30,7561.37,"09b1c925-04de-400d-b369-9b3e90541db1"
"5ade7da6-c50e-41f8-b1b4-4eca44942c9d",2020-05-01,2020-05-31,2020-04-01,2020-04-30,1088.74,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"8117ee79-1404-4622-b1be-1a1e88a595ff",2020-07-01,2020-07-31,2020-03-01,2021-02-28,544.38,"44ae301b-5ff0-4152-9481-9111527db8be"
bf3dbd47-4003-4738-a60d-b2792ac16675,2020-10-21,2020-11-20,2020-10-21,2020-10-21,1011.97,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"5100f845-ec42-4f1f-9998-f80a734aa121",2020-10-24,2020-11-23,2020-11-23,2021-02-22,43121.17,cc0456d5-4005-4b17-9b7b-4723a4cdc078
"1612e84d-ef93-4dbd-96e8-b2fb901a89c4",2019-12-31,2020-01-30,2019-12-01,2019-12-31,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
d590a2d4-0263-4147-a2aa-2812f81341aa,2020-10-23,2020-11-02,2020-09-29,2020-10-18,3786.25,"070a024a-f845-4669-8a81-3cc8d3053c90"
"69ffc674-31c3-4bc8-8c39-a0e8af264db3",2020-07-21,,2020-07-21,2021-07-21,81070.31,acf227bd-5e7b-45bc-84c9-f1cf959bd450
"0897eedb-ddfc-435f-9be4-d25b2e01e454",2020-10-22,2020-11-21,2020-10-22,2020-10-22,2425.64,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"76069230-c3a5-416a-8971-901ceeb625c6",2020-04-13,2020-05-13,2020-01-01,2020-03-31,15739.51,"41413571-92b2-4c31-9d79-86cd55891796"
aafbfeeb-20bd-4ab7-b633-f85192936cd5,2020-07-01,2020-07-16,2020-07-01,2020-07-01,1513.87,"86ccadec-b5e3-4a76-89ca-062dd98bbf88"
"4c578878-0def-4e44-8534-de59d8cce4c5",2020-03-31,2020-04-30,2020-03-31,2020-04-30,1814.95,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
b1bc8903-adcd-4853-90e0-79917f4bd7e4,2020-05-29,2020-06-10,2020-05-29,2020-05-29,13357.8,ab171773-c63c-4ded-8a57-0eeb456f3eef
be967e46-89fd-40f2-9711-442c7df7e426,2020-07-09,2020-08-08,2020-07-01,2021-06-30,2572.17,a96c5d60-7df0-4360-b714-02ef221e4bd0
d8b361b4-eac1-4e24-9e0a-043e1e3a8afa,2020-08-29,2020-09-30,2020-08-15,2020-08-29,30311.65,"638ff250-f4bf-405a-838d-99980a865703"
"69a94f2a-eb9f-4de9-9611-cfd28f1c722f",2019-12-31,2020-01-20,2019-12-01,2019-12-31,2068.63,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
b7d015bb-56fc-4eb8-91c9-835958a0f28a,2020-05-31,2020-06-10,2020-05-31,2020-05-31,10504.2,"1686c0ca-f6bd-426c-a042-5f62d578d094"
b48893c6-f8a1-45dd-9b8a-0189007895b2,2020-08-08,2020-09-07,2020-08-08,2020-08-08,81.78,"009f387e-d8d7-4d34-b14b-ce62c84f8aef"
"197da5e2-6181-4546-8ae6-8e8e062e0129",2020-10-15,,2020-10-15,2020-10-15,7383.0,"5bceeaff-0144-4b1e-b223-fe10aff30a1e"
c2266763-4a5b-4417-9845-7e0f1724c98e,2020-02-14,2020-02-14,2020-02-14,2021-02-14,13065.0,fea365d4-8012-4dfa-a1f8-76a281bcf61f
fa880f56-5c09-4215-bc22-56eb949bd3e3,2020-05-01,2020-05-01,2020-05-01,2020-05-31,2345.17,fd47eb0b-19d4-4041-a1fb-dd0b113dacbb
"6ca1e199-9b2e-4872-937f-b1e77b8e2574",2019-11-01,2019-12-01,2019-12-01,2019-12-31,1814.59,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
"30c1e862-9dfc-4ec4-b3fe-65bb12c5e462",2020-03-01,2020-03-31,2020-02-01,2020-02-29,4169.91,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"17700b07-ba14-4777-90b7-9df9d8d08c8e",2020-03-05,2020-03-05,,2020-02-28,1035.73,f565cf0f-7421-4987-91a2-d3c43210facc
"44b99ba9-1161-46c2-96e5-476c48617f91",2020-06-09,2020-07-09,2020-06-09,2020-06-09,14525.2,"986d39ef-7309-4465-9ac8-fcef6f3ee5f6"
"8e902c39-5f0b-4b2d-a313-8fee6ff55a71",2020-05-18,2020-06-17,2020-05-17,2021-05-17,7076.88,"10eaea15-03c3-4d52-9120-9fa817ae4fd3"
"1ee9fda6-4a79-4376-880a-5b71f6abf241",2020-07-31,2020-08-30,2020-07-01,2020-07-31,544.38,ba097901-bf5a-491e-ad30-7b62c506dff0
"5ef4e0f7-caec-4bd5-b2c3-b1b3f44df918",2020-07-11,2020-08-12,2020-07-01,2020-07-11,31018.15,"638ff250-f4bf-405a-838d-99980a865703"
c4a46d19-e456-4f60-b4e2-a3e63be84159,2020-08-01,2020-09-02,2020-06-16,2020-08-01,28521.06,"638ff250-f4bf-405a-838d-99980a865703"
b327edb0-e0e0-4cdd-8e4a-1ba90e94d676,2020-02-17,2020-03-18,2019-05-17,2020-05-17,2177.5,"10eaea15-03c3-4d52-9120-9fa817ae4fd3"
"34acb689-c5cc-407e-82d8-c96bc682f458",2020-04-01,2020-05-01,2020-03-01,2020-03-31,865.61,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"3a24dead-7a5a-44c0-8f72-6a039128d4a5",2020-03-31,2020-04-30,2020-03-01,2020-03-31,66958.13,"698dbb4b-8a8a-4b09-8eef-c60f7c0470e5"
febe04e6-f400-479f-b19b-44e3f317d85e,2020-07-31,2020-08-10,2020-07-31,2020-07-31,19003.5,ab171773-c63c-4ded-8a57-0eeb456f3eef
e4e8dd23-aa42-4aeb-8caa-068b60b41b17,2020-07-31,2020-08-21,2020-07-06,2020-07-09,1377.6,f6a663c1-5ea2-4f62-b673-2372383e0a6c
"02e09a85-8b64-4328-96bf-bf444c225763",2019-07-15,,2019-07-15,2019-07-15,509.54,aee7d766-492f-42cb-b5c0-44744c2d8592
"3142b0cb-f07d-487d-8e98-dd94b2b84838",2020-05-31,2020-06-14,2020-05-31,2020-05-31,26371.2,fb1bb0bb-5acd-4d84-a9ea-72aed78d6d27
"4da5fcec-afb7-4ad3-8811-da0ceae74375",2020-07-31,2020-08-10,2020-07-31,2020-07-31,15328.26,"153ec8ce-be54-4776-9e21-78e27dc6c507"
d4e35fa0-a000-419c-9465-08423fd2952b,2020-09-01,,2020-07-31,2020-08-12,24692.25,cf13f8f1-6ca1-4fd9-aa96-ab9446719e21
"153cc439-e7cd-4922-8045-71b9b817ff93",2020-08-31,2020-09-21,2020-07-01,2020-08-31,25685.87,f6a663c1-5ea2-4f62-b673-2372383e0a6c
d56e01df-1b9a-4296-8f31-670e42fcf4ec,2020-07-01,2020-07-31,2020-08-01,2020-08-31,1814.95,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
fe9679ec-809d-4f00-a778-13a6f9c9b9b4,2020-10-06,2020-11-05,2020-10-06,2020-10-06,994.03,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"087edc74-c497-46bb-955d-2aa53f6c103e",2020-08-29,2020-09-13,2020-06-08,2020-06-08,15.87,"88c2f882-10f4-4e94-a469-8d0883f3fa76"
"3cdb6a59-9288-4f42-9356-e06686a890c7",2020-02-29,2020-03-14,2020-02-29,2020-02-29,18007.2,b7b7b319-0348-4f69-a99d-1092dcf058a5
e839bf80-8348-4a0c-b2db-522e6f0b9b36,2019-12-02,2019-12-16,2019-12-02,2019-12-02,14022.0,aa2f1ec0-b189-4009-a928-edfba356a3ea
"0ba14da0-a1b5-4420-9c94-53ee5cac925d",2019-08-22,2019-09-21,2019-07-22,2019-08-21,888.61,ccbbb78a-7cb7-4241-8062-03c16ed80114
"0c13ca00-ef3d-4785-b16b-5bce09fed4ce",2019-02-22,2019-03-24,2019-01-22,2019-02-21,15.9,ccbbb78a-7cb7-4241-8062-03c16ed80114
"5380828a-b56d-4582-b479-92b508731d9e",2020-07-31,2020-08-20,2020-07-01,2020-07-31,2068.63,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
a85d0a5a-2ab9-44b7-baa5-2c426bf22e5d,2020-02-29,,2018-07-19,2019-01-09,28290.0,"9e3feeca-789a-404f-b0a0-5c78a7cd7e2f"
"7e3bbf24-61fa-4e86-a6c8-3992c4390bd4",2020-01-01,2020-01-31,2019-12-01,2019-12-31,4169.91,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"60f3b8f1-fdcb-4bf2-b726-0afb33cc3744",2019-10-31,2019-11-10,2019-10-31,2019-10-31,16199.1,ab171773-c63c-4ded-8a57-0eeb456f3eef
"1b9f7324-60aa-4320-aa87-dbd1265b642b",2019-09-30,,2019-09-30,2019-09-30,17072.4,cf13f8f1-6ca1-4fd9-aa96-ab9446719e21
ff5196c8-58d0-4b4a-82c9-3a42db3a6ffe,2020-01-31,2020-02-10,2020-01-31,2020-01-31,14981.4,ab171773-c63c-4ded-8a57-0eeb456f3eef
"3e2d732f-7002-497c-bf75-ed0f24b633fe",2020-01-31,2020-02-14,2020-01-31,2020-01-31,23366.0,"5bf79357-b95c-456c-bf8b-95d73a8a8f29"
"18e5f8e0-2e9f-41ca-a61f-cbdbaad2e0d9",2020-09-30,2020-10-30,2020-09-30,2020-09-30,7432.92,f51bef62-eaee-4469-a595-f5617240ffd7
"5017b872-2f64-4fa8-867a-1dccbb16d621",2020-07-31,2020-07-31,2020-07-31,2020-07-31,30326.88,fb1bb0bb-5acd-4d84-a9ea-72aed78d6d27
"0073f42e-e0bc-4479-8e08-ed1d04c72fbc",2020-10-24,,2020-10-16,2020-10-24,32472.13,"638ff250-f4bf-405a-838d-99980a865703"
b877adbc-6c31-4148-9347-b3c0cf05a7a5,2020-09-29,2020-10-29,2020-09-29,2021-09-24,3793.23,"1e71abd5-41e3-488d-bb1c-9e48f3790846"
"67078ec4-bfb2-4e94-bfd8-eab88d37ced3",2020-10-30,2020-10-30,2020-11-21,2021-11-20,10188.72,"3d2e310c-a166-42e6-a6d8-fe28f38acbd7"
"3de97f51-0dd4-4760-a2e0-3c4f4c77b7b9",2020-05-31,2020-06-14,2020-05-31,2020-05-31,3788.4,efab812c-a1b6-4f0a-b971-d5e6838036d0
fc79cef0-d176-47f9-b9db-7153759c8019,2020-02-29,2020-03-14,2018-10-30,2018-10-30,19483.2,"5bf79357-b95c-456c-bf8b-95d73a8a8f29"
e06ffdbd-5d84-48a8-ae68-f6396a63367f,2019-12-31,2020-01-10,2019-12-31,2019-12-31,28290.0,"9e3feeca-789a-404f-b0a0-5c78a7cd7e2f"
"1c3aa2f7-7a36-423c-8824-0925a447da62",2020-04-30,2020-07-29,2020-04-01,2020-06-30,12353.71,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e
"1d90f521-9628-4e56-9420-7a83ed249895",2019-04-03,2019-04-03,2019-03-01,2019-03-31,199357.14,"7409fa50-fde9-4939-8efe-dc73cbd1e9c7"
"0a592896-1f7b-45fb-b16f-e20da9eb3d18",,2020-11-25,2020-11-05,2020-11-04,287.16,"8b051cbe-436d-4504-bf25-5c52af34c698"
"69071c2c-6667-40a2-b6bc-e3351161baf8",2020-07-01,2020-07-31,2020-06-01,2020-06-30,1088.75,"906a0cbb-b05a-4501-beff-40a1d3bd6399"
"9eddf30a-fcba-47f2-9d61-12285d231f50",2020-08-17,2020-08-17,2020-08-17,2021-08-16,12869.03,"1e71abd5-41e3-488d-bb1c-9e48f3790846"
