glean_id,glean_date,glean_text,glean_type,glean_location,invoice_id,canonical_vendor_id,canonical_vendor_id 
cdbc6539-446d-11eb-a5ab-2016b9350fa1,2020-12-22,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-06-30 ),accrual_alert,invoice,10dd9391-fd91-4723-91bd-9ca824f91d8d,a96c5d60-7df0-4360-b714-02ef221e4bd0,
cdbc653a-446d-11eb-8ae4-2016b9350fa1,2020-12-22,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-01-11 ),accrual_alert,invoice,f66e2b8c-c996-455d-af0b-e85f5da04bf9,cc0456d5-4005-4b17-9b7b-4723a4cdc078,
cdbc653b-446d-11eb-950e-2016b9350fa1,2020-12-22,Line items from vendor 122c91c1-d193-4e6e-aae4-4c480aafec6e in this invoice cover future periods (through 2021-06-29 ),accrual_alert,invoice,f7a7a716-afcd-4025-93b3-cbef83586981,122c91c1-d193-4e6e-aae4-4c480aafec6e,
cdbc653c-446d-11eb-b21f-2016b9350fa1,2020-12-22,Line items from vendor aaf161af-1b36-4c8a-a622-6ba062853874 in this invoice cover future periods (through 2021-01-31 ),accrual_alert,invoice,fd3222d0-3dd9-488f-96b0-ae9baae3a32d,aaf161af-1b36-4c8a-a622-6ba062853874,
cdbc653d-446d-11eb-81ba-2016b9350fa1,2020-12-22,Line items from vendor fea365d4-8012-4dfa-a1f8-76a281bcf61f in this invoice cover future periods (through 2021-02-14 ),accrual_alert,invoice,d7641f9b-6057-4289-ad10-50eca3c9d131,fea365d4-8012-4dfa-a1f8-76a281bcf61f,
cdbec786-446d-11eb-930a-2016b9350fa1,2020-12-22,Line items from vendor fea365d4-8012-4dfa-a1f8-76a281bcf61f in this invoice cover future periods (through 2021-02-14 ),accrual_alert,invoice,3a9a65fd-5055-4d7d-b253-8c9ad0f3939e,fea365d4-8012-4dfa-a1f8-76a281bcf61f,
cdbec787-446d-11eb-bebf-2016b9350fa1,2020-12-22,Line items from vendor a2bb99eb-35d8-43d0-be74-0df8c2a69e75 in this invoice cover future periods (through 2020-12-31 ),accrual_alert,invoice,a2199ef7-1757-4dde-9fbc-d56d77718b0a,a2bb99eb-35d8-43d0-be74-0df8c2a69e75,
cdbec788-446d-11eb-b1ab-2016b9350fa1,2020-12-22,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-08-31 ),accrual_alert,invoice,470a9da5-a2b6-4d7d-85e3-120927ddab9f,a96c5d60-7df0-4360-b714-02ef221e4bd0,
cdbec789-446d-11eb-a5e1-2016b9350fa1,2020-12-22,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2020-07-24 ),accrual_alert,invoice,2066d339-2da0-4139-9a08-bfab58357ed9,1e71abd5-41e3-488d-bb1c-9e48f3790846,
cdbec78a-446d-11eb-81b7-2016b9350fa1,2020-12-22,Line items from vendor c29760e1-5fa1-4346-9b34-4d3d96e12db8 in this invoice cover future periods (through 2020-09-19 ),accrual_alert,invoice,b4df9fd2-b77a-4719-bc02-6105f206976d,c29760e1-5fa1-4346-9b34-4d3d96e12db8,
cdbec78b-446d-11eb-804d-2016b9350fa1,2020-12-22,Line items from vendor e88017ef-b605-439f-b770-f69b4b4db327 in this invoice cover future periods (through 2021-05-15 ),accrual_alert,invoice,ddea287d-a6ac-41a3-8710-92315669ef80,e88017ef-b605-439f-b770-f69b4b4db327,
cdbec78c-446d-11eb-9c93-2016b9350fa1,2020-12-22,Line items from vendor f4c5caa7-9d24-4345-b0bb-2818247fba84 in this invoice cover future periods (through 2021-03-16 ),accrual_alert,invoice,a08abb1a-39d9-435d-835c-c1571c718d7f,f4c5caa7-9d24-4345-b0bb-2818247fba84,
cdbec78d-446d-11eb-998f-2016b9350fa1,2020-12-22,Line items from vendor 8f3ae183-3da9-4113-b432-e559dcba8f1c in this invoice cover future periods (through 2021-03-05 ),accrual_alert,invoice,c11b6d8b-b91e-4c15-9339-a56bb48a31d9,8f3ae183-3da9-4113-b432-e559dcba8f1c,
cdbec78e-446d-11eb-bc91-2016b9350fa1,2020-12-22,Line items from vendor c5fed60e-864d-48f6-b399-20ae752bd40d in this invoice cover future periods (through 2021-03-19 ),accrual_alert,invoice,1d03a4ae-4614-452b-bd2a-1cd2d5731b99,c5fed60e-864d-48f6-b399-20ae752bd40d,
cdbec78f-446d-11eb-9291-2016b9350fa1,2020-12-22,Line items from vendor aaf161af-1b36-4c8a-a622-6ba062853874 in this invoice cover future periods (through 2021-01-31 ),accrual_alert,invoice,5cba14df-bfbd-49b4-b856-5421eb588dac,aaf161af-1b36-4c8a-a622-6ba062853874,
cdbec790-446d-11eb-8849-2016b9350fa1,2020-12-22,Line items from vendor f3933f74-a96c-4248-88ea-02ffa4402830 in this invoice cover future periods (through 2021-06-30 ),accrual_alert,invoice,83c4686f-e6f2-47a2-8d43-ae8ec5fde1e7,f3933f74-a96c-4248-88ea-02ffa4402830,
cdbec791-446d-11eb-85b6-2016b9350fa1,2020-12-22,Line items from vendor 8db7096a-752d-433f-a263-555b035c7836 in this invoice cover future periods (through 2021-07-17 ),accrual_alert,invoice,84229a05-8ad0-4453-aa02-7fc941abfd4b,8db7096a-752d-433f-a263-555b035c7836,
cdbec792-446d-11eb-88bc-2016b9350fa1,2020-12-22,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2020-07-24 ),accrual_alert,invoice,ac6fa991-b3f1-4776-8c38-2451f7bca8a4,1e71abd5-41e3-488d-bb1c-9e48f3790846,
cdbec793-446d-11eb-b0b2-2016b9350fa1,2020-12-22,Line items from vendor 089685a6-ecec-44ab-bfdf-b2ccb5182382 in this invoice cover future periods (through 2021-07-31 ),accrual_alert,invoice,ecfcf505-d399-4aec-86d7-03531cad20e8,089685a6-ecec-44ab-bfdf-b2ccb5182382,
cdbec794-446d-11eb-8683-2016b9350fa1,2020-12-22,Line items from vendor cad612ff-ce54-42e0-99f0-378b05b0ad4c in this invoice cover future periods (through 2021-09-21 ),accrual_alert,invoice,5a7fc6e9-acb9-44cc-9ddd-af60c1ba0c54,cad612ff-ce54-42e0-99f0-378b05b0ad4c,
cdbec795-446d-11eb-936b-2016b9350fa1,2020-12-22,Line items from vendor a5883740-aea5-4716-8f07-7b4765cb2385 in this invoice cover future periods (through 2020-05-23 ),accrual_alert,invoice,125cf4ff-8ede-4c9f-a743-5412e5d25cf0,a5883740-aea5-4716-8f07-7b4765cb2385,
cdbec796-446d-11eb-93e8-2016b9350fa1,2020-12-22,Line items from vendor 57bb81c6-0b87-45b5-a2c1-910a76371867 in this invoice cover future periods (through 2021-06-30 ),accrual_alert,invoice,499daf22-3755-4c62-9761-b98a38ea75c9,57bb81c6-0b87-45b5-a2c1-910a76371867,
cdbec797-446d-11eb-8e6b-2016b9350fa1,2020-12-22,Line items from vendor dc885256-e806-4a7a-bd68-37b1eed72643 in this invoice cover future periods (through 2021-08-08 ),accrual_alert,invoice,c09b2258-a2cd-4b70-9830-b49238bf7dd1,dc885256-e806-4a7a-bd68-37b1eed72643,
cdbec798-446d-11eb-a227-2016b9350fa1,2020-12-22,Line items from vendor df9df43c-b6e0-4c2e-819c-cf07431ebe46 in this invoice cover future periods (through 2022-10-21 ),accrual_alert,invoice,42cddd82-de95-417b-a4e7-4ae626276cfe,df9df43c-b6e0-4c2e-819c-cf07431ebe46,
cdbec799-446d-11eb-a16f-2016b9350fa1,2020-12-22,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-04-12 ),accrual_alert,invoice,173cfc9c-cd9f-4d8b-b4e0-26ca28f270db,cc0456d5-4005-4b17-9b7b-4723a4cdc078,
cdc129da-446d-11eb-84d3-2016b9350fa1,2020-12-22,Line items from vendor 779dc01c-9993-4b54-b7d6-10558e3c3b0f in this invoice cover future periods (through 2020-10-01 ),accrual_alert,invoice,c9dad407-8db8-4ac1-ab3f-3fc2bbc21b5e,779dc01c-9993-4b54-b7d6-10558e3c3b0f,
cdc129db-446d-11eb-9135-2016b9350fa1,2020-12-22,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2020-10-12 ),accrual_alert,invoice,0edc879f-caaf-472d-9cc8-5cd3f8749495,cc0456d5-4005-4b17-9b7b-4723a4cdc078,
cdc129dc-446d-11eb-9ffe-2016b9350fa1,2020-12-22,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-06-30 ),accrual_alert,invoice,d6aba1cc-1d8f-4f21-9dd7-0cd95dd187d7,a96c5d60-7df0-4360-b714-02ef221e4bd0,
cdc129dd-446d-11eb-9569-2016b9350fa1,2020-12-22,Line items from vendor 89e07175-feef-43ea-a989-f96ad4d52fc5 in this invoice cover future periods (through 2021-07-27 ),accrual_alert,invoice,378f3ba8-3fc8-4e00-b0fe-33ee4fe00ef9,89e07175-feef-43ea-a989-f96ad4d52fc5,
cdc129de-446d-11eb-b295-2016b9350fa1,2020-12-22,Line items from vendor 38830513-7b23-4eb5-97c7-21ab7f48275c in this invoice cover future periods (through 2021-11-30 ),accrual_alert,invoice,cd934ae6-4f68-41b1-9ea4-d0a3f8bee666,38830513-7b23-4eb5-97c7-21ab7f48275c,
cdc129df-446d-11eb-81ea-2016b9350fa1,2020-12-22,Line items from vendor 982c44ce-08fc-4abb-8191-e80dd5cb7782 in this invoice cover future periods (through 2021-07-23 ),accrual_alert,invoice,acbec87b-a395-4add-86c6-2ab2ab7aafda,982c44ce-08fc-4abb-8191-e80dd5cb7782,
cdc129e0-446d-11eb-b454-2016b9350fa1,2020-12-22,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2021-03-31 ),accrual_alert,invoice,e2c6f056-2318-4590-aa6d-8c04b0dd5b58,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,
cdc129e1-446d-11eb-a3fc-2016b9350fa1,2020-12-22,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2021-03-31 ),accrual_alert,invoice,687965a5-9744-4bdd-bba1-e7308f56598a,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,
cdc129e2-446d-11eb-ae07-2016b9350fa1,2020-12-22,Line items from vendor 77f19ce5-d4dc-41f2-9fa2-5d97f7be0d36 in this invoice cover future periods (through 2021-11-11 ),accrual_alert,invoice,755ac24c-16fe-40b7-8231-add1ca32f374,77f19ce5-d4dc-41f2-9fa2-5d97f7be0d36,
cdc129e3-446d-11eb-ad49-2016b9350fa1,2020-12-22,Line items from vendor e4af8d24-0b7b-44e3-862a-a06d0f8bdd33 in this invoice cover future periods (through 2021-08-10 ),accrual_alert,invoice,95f5e9e6-2017-425f-b48b-3ba0c6a133dd,e4af8d24-0b7b-44e3-862a-a06d0f8bdd33,
cdc129e4-446d-11eb-9ff2-2016b9350fa1,2020-12-22,Line items from vendor ecb100ed-3d01-4251-b872-b8ea8b3b05f2 in this invoice cover future periods (through 2021-08-03 ),accrual_alert,invoice,3605e6e4-1de4-4d46-b760-3f455280b28e,ecb100ed-3d01-4251-b872-b8ea8b3b05f2,
cdc129e5-446d-11eb-a306-2016b9350fa1,2020-12-22,Line items from vendor 5c178016-5623-467f-9129-5dc77ef65d2a in this invoice cover future periods (through 2021-11-14 ),accrual_alert,invoice,412d0ad7-9000-4920-93ce-4308a04e0d40,5c178016-5623-467f-9129-5dc77ef65d2a,
cdc129e6-446d-11eb-9b2b-2016b9350fa1,2020-12-22,Line items from vendor f51bef62-eaee-4469-a595-f5617240ffd7 in this invoice cover future periods (through 2021-08-17 ),accrual_alert,invoice,45075b63-1e77-4890-8073-e3b9307ee80d,f51bef62-eaee-4469-a595-f5617240ffd7,
cdc129e7-446d-11eb-bb72-2016b9350fa1,2020-12-22,Line items from vendor 122c91c1-d193-4e6e-aae4-4c480aafec6e in this invoice cover future periods (through 2021-05-12 ),accrual_alert,invoice,74d9feeb-f573-4612-89a3-a928895e2dec,122c91c1-d193-4e6e-aae4-4c480aafec6e,
cdc129e8-446d-11eb-a274-2016b9350fa1,2020-12-22,Line items from vendor 2620e12d-28db-457b-98cd-2e9645aeb474 in this invoice cover future periods (through 2021-10-21 ),accrual_alert,invoice,3a92afa9-bf13-41ad-8c3e-7940d36fac7d,2620e12d-28db-457b-98cd-2e9645aeb474,
cdc129e9-446d-11eb-a7a4-2016b9350fa1,2020-12-22,Line items from vendor 24948ce5-3a98-4911-80ed-3cf0d6e997e3 in this invoice cover future periods (through 2021-10-05 ),accrual_alert,invoice,64289ae6-8372-4828-a5cc-9d9ecf59d29b,24948ce5-3a98-4911-80ed-3cf0d6e997e3,
cdc129ea-446d-11eb-ad09-2016b9350fa1,2020-12-22,Line items from vendor ecb100ed-3d01-4251-b872-b8ea8b3b05f2 in this invoice cover future periods (through 2021-08-03 ),accrual_alert,invoice,ad1bf448-397a-4562-9848-28308123aea6,ecb100ed-3d01-4251-b872-b8ea8b3b05f2,
cdc129eb-446d-11eb-a9dc-2016b9350fa1,2020-12-22,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-12-31 ),accrual_alert,invoice,b8af2868-4a63-46cd-938b-0a5e3d796b88,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,
cdc38c3a-446d-11eb-823d-2016b9350fa1,2020-12-22,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2021-09-24 ),accrual_alert,invoice,281ca139-6751-4626-9fcf-764c9fc1c322,1e71abd5-41e3-488d-bb1c-9e48f3790846,
cdc38c3b-446d-11eb-9127-2016b9350fa1,2020-12-22,Line items from vendor 8e609532-e369-4bcb-b151-7c5d1fa2efeb in this invoice cover future periods (through 2022-05-02 ),accrual_alert,invoice,7d7188a9-50b8-4441-91a7-b0fd569487d3,8e609532-e369-4bcb-b151-7c5d1fa2efeb,
cdc38c3c-446d-11eb-b170-2016b9350fa1,2020-12-22,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-03-12 ),accrual_alert,invoice,16153cba-71e0-4f04-bbeb-f860b2f67454,cc0456d5-4005-4b17-9b7b-4723a4cdc078,
cdc38c3d-446d-11eb-805d-2016b9350fa1,2020-12-22,Line items from vendor ac3f3d3d-c89a-4cea-8e33-29cfb93854e2 in this invoice cover future periods (through 2021-09-10 ),accrual_alert,invoice,35ecbba3-d114-4fef-b049-8a619bc242d7,ac3f3d3d-c89a-4cea-8e33-29cfb93854e2,
cdc38c3e-446d-11eb-9c63-2016b9350fa1,2020-12-22,Line items from vendor 0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0 in this invoice cover future periods (through 2020-03-18 ),accrual_alert,invoice,b7df0ff4-8123-4ae3-9ffc-6277fc9aab8d,0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0,
cdc38c3f-446d-11eb-a1d8-2016b9350fa1,2020-12-22,Line items from vendor 17ef937f-5818-446d-957d-6debb35dfe3a in this invoice cover future periods (through 2021-08-18 ),accrual_alert,invoice,b8350659-1642-4ac1-8214-c5d5f081b229,17ef937f-5818-446d-957d-6debb35dfe3a,
cdc38c40-446d-11eb-9b0c-2016b9350fa1,2020-12-22,Line items from vendor 8f3ae183-3da9-4113-b432-e559dcba8f1c in this invoice cover future periods (through 2021-06-06 ),accrual_alert,invoice,ac37194f-7d1f-4ed9-92cf-973dc0321d3f,8f3ae183-3da9-4113-b432-e559dcba8f1c,
cdc38c41-446d-11eb-9f11-2016b9350fa1,2020-12-22,Line items from vendor 27184514-17c5-466d-9f68-e02253695bfa in this invoice cover future periods (through 2020-12-31 ),accrual_alert,invoice,dd49b8bd-b2fd-4e92-9abf-6a4a3fce12ca,27184514-17c5-466d-9f68-e02253695bfa,
cdc38c42-446d-11eb-9f2d-2016b9350fa1,2020-12-22,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-03-31 ),accrual_alert,invoice,fba75a94-3c9d-42f1-8f19-5d3cad315faf,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,
cdc38c43-446d-11eb-87ba-2016b9350fa1,2020-12-22,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-03-31 ),accrual_alert,invoice,024f0b45-2a0d-47cd-95ca-e3dfb14c75dd,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,
cdc38c44-446d-11eb-ab33-2016b9350fa1,2020-12-22,Line items from vendor 089685a6-ecec-44ab-bfdf-b2ccb5182382 in this invoice cover future periods (through 2021-02-28 ),accrual_alert,invoice,d1b05277-fd1d-4dbf-a702-b042245a0c00,089685a6-ecec-44ab-bfdf-b2ccb5182382,
cdc38c45-446d-11eb-a700-2016b9350fa1,2020-12-22,Line items from vendor 3868ba1e-df06-4cdf-8445-3ff788ef6085 in this invoice cover future periods (through 2021-07-25 ),accrual_alert,invoice,97f051f2-e3fd-49d1-8b53-68edc937da9f,3868ba1e-df06-4cdf-8445-3ff788ef6085,
cdc38c46-446d-11eb-b744-2016b9350fa1,2020-12-22,Line items from vendor 8b66c60d-af66-4e46-b28c-45ead7f13b23 in this invoice cover future periods (through 2020-04-28 ),accrual_alert,invoice,16d3aa45-9fab-48c5-9e37-02ffaacdc106,8b66c60d-af66-4e46-b28c-45ead7f13b23,
cdc38c47-446d-11eb-be6d-2016b9350fa1,2020-12-22,Line items from vendor 8db7096a-752d-433f-a263-555b035c7836 in this invoice cover future periods (through 2021-04-14 ),accrual_alert,invoice,0bba62d3-3781-4b8d-9707-13494fff7fd3,8db7096a-752d-433f-a263-555b035c7836,
cdc85100-446d-11eb-bbaf-2016b9350fa1,2020-12-22,Line items from vendor 17ef937f-5818-446d-957d-6debb35dfe3a in this invoice cover future periods (through 2021-09-04 ),accrual_alert,invoice,c0c415b1-ad5f-45d6-ae36-e1e0af7fa6c9,17ef937f-5818-446d-957d-6debb35dfe3a,
cdc85101-446d-11eb-a836-2016b9350fa1,2020-12-22,Line items from vendor f4fe1983-adde-416b-88d2-be837908b745 in this invoice cover future periods (through 2019-05-29 ),accrual_alert,invoice,e00b39d4-286a-40a2-a14d-2c9ba9040ccc,f4fe1983-adde-416b-88d2-be837908b745,
cdc85102-446d-11eb-86e4-2016b9350fa1,2020-12-22,Line items from vendor 37a1712d-f876-4282-9221-57b13e19dc9c in this invoice cover future periods (through 2021-02-14 ),accrual_alert,invoice,263242f8-ce37-419a-adec-ac71ed8a1564,37a1712d-f876-4282-9221-57b13e19dc9c,
cdc85103-446d-11eb-bd6e-2016b9350fa1,2020-12-22,Line items from vendor ecb100ed-3d01-4251-b872-b8ea8b3b05f2 in this invoice cover future periods (through 2021-08-03 ),accrual_alert,invoice,3605e6e4-1de4-4d46-b760-3f455280b28e,ecb100ed-3d01-4251-b872-b8ea8b3b05f2,
cdc85104-446d-11eb-a8b7-2016b9350fa1,2020-12-22,Line items from vendor 8f3ae183-3da9-4113-b432-e559dcba8f1c in this invoice cover future periods (through 2021-06-06 ),accrual_alert,invoice,ac37194f-7d1f-4ed9-92cf-973dc0321d3f,8f3ae183-3da9-4113-b432-e559dcba8f1c,
cdc85105-446d-11eb-8ac3-2016b9350fa1,2020-12-22,Line items from vendor 89e07175-feef-43ea-a989-f96ad4d52fc5 in this invoice cover future periods (through 2021-07-27 ),accrual_alert,invoice,378f3ba8-3fc8-4e00-b0fe-33ee4fe00ef9,89e07175-feef-43ea-a989-f96ad4d52fc5,
cdc85106-446d-11eb-aa3b-2016b9350fa1,2020-12-22,Line items from vendor f51bef62-eaee-4469-a595-f5617240ffd7 in this invoice cover future periods (through 2021-08-17 ),accrual_alert,invoice,45075b63-1e77-4890-8073-e3b9307ee80d,f51bef62-eaee-4469-a595-f5617240ffd7,
cdc85107-446d-11eb-9bf8-2016b9350fa1,2020-12-22,Line items from vendor 9902c4c2-0232-461f-95be-4cca2af048e9 in this invoice cover future periods (through 2020-12-21 ),accrual_alert,invoice,82628348-faac-4c6b-91c5-eea98a9bd7fb,9902c4c2-0232-461f-95be-4cca2af048e9,
cdcab388-446d-11eb-9cdd-2016b9350fa1,2020-12-22,Line items from vendor 29565c48-872e-4a2a-a582-00dcdac573a1 in this invoice cover future periods (through 2021-07-22 ),accrual_alert,invoice,6a9e1f8c-dc5d-473d-8c09-5a7e024634ad,29565c48-872e-4a2a-a582-00dcdac573a1,
cdcab389-446d-11eb-ab3d-2016b9350fa1,2020-12-22,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-10-31 ),accrual_alert,invoice,63571cd7-04af-4cb2-955e-f9a504274577,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,
cdcab38a-446d-11eb-a00c-2016b9350fa1,2020-12-22,Line items from vendor f4c5caa7-9d24-4345-b0bb-2818247fba84 in this invoice cover future periods (through 2021-03-16 ),accrual_alert,invoice,a08abb1a-39d9-435d-835c-c1571c718d7f,f4c5caa7-9d24-4345-b0bb-2818247fba84,
cdcab38b-446d-11eb-af28-2016b9350fa1,2020-12-22,Line items from vendor de14faf5-0fe0-4b6c-8309-e58510b625fd in this invoice cover future periods (through 2020-02-14 ),accrual_alert,invoice,7bee7601-62ae-4bb7-9ac5-49cab9d6f9f7,de14faf5-0fe0-4b6c-8309-e58510b625fd,
cdcab38c-446d-11eb-ac6d-2016b9350fa1,2020-12-22,Line items from vendor 21fb3f80-6e2a-4558-8395-92291c594060 in this invoice cover future periods (through 2020-07-31 ),accrual_alert,invoice,5635ee65-4432-47c1-9f10-55a44d79272a,21fb3f80-6e2a-4558-8395-92291c594060,
cdcab38d-446d-11eb-b11c-2016b9350fa1,2020-12-22,Line items from vendor 260221ed-4b1e-4f0b-885c-62f4231d4bc1 in this invoice cover future periods (through 2020-09-13 ),accrual_alert,invoice,dfafb347-8f6f-4b13-89d4-b53796c1861d,260221ed-4b1e-4f0b-885c-62f4231d4bc1,
cdcab38e-446d-11eb-9e3e-2016b9350fa1,2020-12-22,Line items from vendor dc885256-e806-4a7a-bd68-37b1eed72643 in this invoice cover future periods (through 2021-07-15 ),accrual_alert,invoice,9355f8d1-c32f-47d9-8ae6-5b0d54252eb9,dc885256-e806-4a7a-bd68-37b1eed72643,
cdcab38f-446d-11eb-89d3-2016b9350fa1,2020-12-22,Line items from vendor f63517f0-5734-4fec-a0b9-b31b5f5a1dfa in this invoice cover future periods (through 2021-01-14 ),accrual_alert,invoice,5a32a719-3152-427b-a574-bd18422defb8,f63517f0-5734-4fec-a0b9-b31b5f5a1dfa,
cdcab390-446d-11eb-b7d7-2016b9350fa1,2020-12-22,Line items from vendor bb88ba22-9eb6-43f4-81f2-4e166d38b429 in this invoice cover future periods (through 2021-11-02 ),accrual_alert,invoice,ec6f7749-c5b5-4b85-a1cf-c32d1cf644f6,bb88ba22-9eb6-43f4-81f2-4e166d38b429,
cdcab391-446d-11eb-a84b-2016b9350fa1,2020-12-22,Line items from vendor a2bb99eb-35d8-43d0-be74-0df8c2a69e75 in this invoice cover future periods (through 2020-12-31 ),accrual_alert,invoice,a2199ef7-1757-4dde-9fbc-d56d77718b0a,a2bb99eb-35d8-43d0-be74-0df8c2a69e75,
cdcab392-446d-11eb-af17-2016b9350fa1,2020-12-22,Line items from vendor 182d5da9-06c7-4df6-b88c-b31d7cdd249f in this invoice cover future periods (through 2021-11-11 ),accrual_alert,invoice,346b6d5d-6726-43b2-ae31-d7312e19614e,182d5da9-06c7-4df6-b88c-b31d7cdd249f,
cdcd1626-446d-11eb-aa45-2016b9350fa1,2020-12-22,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-06-30 ),accrual_alert,invoice,4de21599-b5a5-4bfe-858d-3d21e6647183,a96c5d60-7df0-4360-b714-02ef221e4bd0,
cdcd1627-446d-11eb-b9fa-2016b9350fa1,2020-12-22,Line items from vendor 982c44ce-08fc-4abb-8191-e80dd5cb7782 in this invoice cover future periods (through 2021-07-23 ),accrual_alert,invoice,acbec87b-a395-4add-86c6-2ab2ab7aafda,982c44ce-08fc-4abb-8191-e80dd5cb7782,
cdcd1628-446d-11eb-aebf-2016b9350fa1,2020-12-22,Line items from vendor 10f69fbc-678c-4af1-8894-4f176c2b276c in this invoice cover future periods (through 2019-08-14 ),accrual_alert,invoice,49507c1b-4756-402f-91d7-476ce19ae4b4,10f69fbc-678c-4af1-8894-4f176c2b276c,
cdcd1629-446d-11eb-84b9-2016b9350fa1,2020-12-22,Line items from vendor 8e609532-e369-4bcb-b151-7c5d1fa2efeb in this invoice cover future periods (through 2022-05-02 ),accrual_alert,invoice,7d7188a9-50b8-4441-91a7-b0fd569487d3,8e609532-e369-4bcb-b151-7c5d1fa2efeb,
cdcd162a-446d-11eb-99b1-2016b9350fa1,2020-12-22,Line items from vendor 35c065e2-87fa-4c57-b0b8-c7843433b791 in this invoice cover future periods (through 2021-01-25 ),accrual_alert,invoice,cf8209c4-42a1-44cb-8a45-dfb15c978943,35c065e2-87fa-4c57-b0b8-c7843433b791,
cdcd162b-446d-11eb-8ce4-2016b9350fa1,2020-12-22,Line items from vendor 27184514-17c5-466d-9f68-e02253695bfa in this invoice cover future periods (through 2021-01-31 ),accrual_alert,invoice,765a2e3f-c64c-4546-bb16-ea612cdb68a2,27184514-17c5-466d-9f68-e02253695bfa,
cdcd162c-446d-11eb-a6fb-2016b9350fa1,2020-12-22,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-04-12 ),accrual_alert,invoice,0c33e2a7-1922-4dcc-87c9-1946b7fcef3e,cc0456d5-4005-4b17-9b7b-4723a4cdc078,
cdcd162d-446d-11eb-9fc4-2016b9350fa1,2020-12-22,Line items from vendor f3933f74-a96c-4248-88ea-02ffa4402830 in this invoice cover future periods (through 2021-06-30 ),accrual_alert,invoice,83c4686f-e6f2-47a2-8d43-ae8ec5fde1e7,f3933f74-a96c-4248-88ea-02ffa4402830,
cdcd162e-446d-11eb-885e-2016b9350fa1,2020-12-22,Line items from vendor c5fed60e-864d-48f6-b399-20ae752bd40d in this invoice cover future periods (through 2021-03-19 ),accrual_alert,invoice,1d03a4ae-4614-452b-bd2a-1cd2d5731b99,c5fed60e-864d-48f6-b399-20ae752bd40d,
cdcd162f-446d-11eb-a614-2016b9350fa1,2020-12-22,Line items from vendor e2091bc3-f9d7-4647-a1db-1f648b438b74 in this invoice cover future periods (through 2021-01-12 ),accrual_alert,invoice,404b5a7d-c274-40a6-b898-4098a141efb7,e2091bc3-f9d7-4647-a1db-1f648b438b74,
cdcd1630-446d-11eb-90b1-2016b9350fa1,2020-12-22,Line items from vendor 38830513-7b23-4eb5-97c7-21ab7f48275c in this invoice cover future periods (through 2021-11-30 ),accrual_alert,invoice,cd934ae6-4f68-41b1-9ea4-d0a3f8bee666,38830513-7b23-4eb5-97c7-21ab7f48275c,
cdcd1631-446d-11eb-b8d0-2016b9350fa1,2020-12-22,Line items from vendor 2ae7d825-43c9-4bd4-bc6b-d51f6be8879c in this invoice cover future periods (through 2021-08-30 ),accrual_alert,invoice,55a1dbc7-6d0d-4f41-af99-cfc23fabf7fc,2ae7d825-43c9-4bd4-bc6b-d51f6be8879c,
cdcf77fa-446d-11eb-9bf0-2016b9350fa1,2020-12-22,Line items from vendor 5ffbef3b-340e-4cb2-b758-e7d0d16b70c8 in this invoice cover future periods (through 2020-04-05 ),accrual_alert,invoice,2e5ea45c-cb47-4510-a91d-c5b358cc1b1f,5ffbef3b-340e-4cb2-b758-e7d0d16b70c8,
